volunteer,channel,ETC for EyesOpen,ETC for EyesClosed
S085,Oz,0.06291666666666666,0.0503125
S085,O2,0.06677083333333333,0.053020833333333336
S085,Iz,0.0640625,0.0434375
S086,FC5,0.06385416666666667,0.06458333333333334
S086,FC3,0.06375,0.06416666666666666
S086,FC1,0.06458333333333334,0.06510416666666667
S086,FCz,0.06302083333333333,0.064375
S086,FC2,0.06458333333333334,0.065
S086,FC4,0.06416666666666666,0.0646875
S086,FC6,0.06510416666666667,0.06541666666666666
S086,C5,0.06510416666666667,0.06572916666666667
S086,C3,0.06385416666666667,0.065625
S086,C1,0.0646875,0.0653125
S086,Cz,0.0634375,0.064375
S086,C2,0.063125,0.06385416666666667
S086,C4,0.06208333333333333,0.06479166666666666
S086,C6,0.0640625,0.0634375
S086,CP5,0.06510416666666667,0.0634375
S086,CP3,0.06541666666666666,0.0653125
S086,CP1,0.06447916666666667,0.06635416666666667
S086,CPz,0.06395833333333334,0.06708333333333333
S086,CP2,0.06458333333333334,0.06479166666666666
S086,CP4,0.06458333333333334,0.06447916666666667
S086,CP6,0.06635416666666667,0.06625
S086,Fp1,0.06385416666666667,0.0634375
S086,Fpz,0.06489583333333333,0.06375
S086,Fp2,0.0646875,0.06354166666666666
S086,AF7,0.06510416666666667,0.06604166666666667
S086,AF3,0.06197916666666667,0.0640625
S086,AFz,0.065,0.06302083333333333
S086,AF4,0.06666666666666667,0.06447916666666667
S086,AF8,0.06625,0.06666666666666667
S086,F7,0.06479166666666666,0.06489583333333333
S086,F5,0.06625,0.06552083333333333
S086,F3,0.06510416666666667,0.06458333333333334
S086,F1,0.0634375,0.0646875
S086,Fz,0.0646875,0.06385416666666667
S086,F2,0.0653125,0.06489583333333333
S086,F4,0.06479166666666666,0.065
S086,F6,0.06479166666666666,0.06385416666666667
S086,F8,0.06604166666666667,0.0653125
S086,FT7,0.06427083333333333,0.06520833333333333
S086,FT8,0.06541666666666666,0.0653125
S086,T7,0.065625,0.06677083333333333
S086,T8,0.06625,0.06489583333333333
S086,T9,0.0628125,0.065625
S086,T10,0.06510416666666667,0.06572916666666667
S086,TP7,0.06354166666666666,0.06364583333333333
S086,TP8,0.06541666666666666,0.064375
S086,P7,0.06510416666666667,0.06104166666666667
S086,P5,0.06625,0.06270833333333334
S086,P3,0.065,0.06270833333333334
S086,P1,0.06416666666666666,0.06166666666666667
S086,Pz,0.065,0.06135416666666667
S086,P2,0.065,0.06208333333333333
S086,P4,0.06489583333333333,0.06489583333333333
S086,P6,0.06697916666666667,0.0625
S086,P8,0.06510416666666667,0.06395833333333334
S086,PO7,0.06270833333333334,0.060208333333333336
S086,PO3,0.06489583333333333,0.06239583333333333
S086,POz,0.06520833333333333,0.06541666666666666
S086,PO4,0.06572916666666667,0.06375
S086,PO8,0.06625,0.06604166666666667
S086,O1,0.0653125,0.06302083333333333
S086,Oz,0.0646875,0.065
S086,O2,0.0621875,0.0653125
S086,Iz,0.0628125,0.06427083333333333
S087,FC5,0.065,0.061875
S087,FC3,0.06510416666666667,0.060625
S087,FC1,0.0628125,0.06041666666666667
S087,FCz,0.06614583333333333,0.06010416666666667
S087,FC2,0.0675,0.05739583333333333
S087,FC4,0.068125,0.0584375
S087,FC6,0.0678125,0.06114583333333334
S087,C5,0.06583333333333333,0.058541666666666665
S087,C3,0.06739583333333334,0.06
S087,C1,0.06666666666666667,0.058854166666666666
S087,Cz,0.06447916666666667,0.06
S087,C2,0.06541666666666666,0.05625
S087,C4,0.06760416666666667,0.0571875
S087,C6,0.0665625,0.06135416666666667
S087,CP5,0.0659375,0.0590625
S087,CP3,0.06333333333333334,0.06197916666666667
S087,CP1,0.06447916666666667,0.059375
S087,CPz,0.065,0.059270833333333335
S087,CP2,0.066875,0.0565625
S087,CP4,0.06625,0.05979166666666667
S087,CP6,0.06552083333333333,0.057708333333333334
S087,Fp1,0.0653125,0.0590625
S087,Fpz,0.06447916666666667,0.0571875
S087,Fp2,0.06572916666666667,0.05614583333333333
S087,AF7,0.065625,0.060625
S087,AF3,0.0634375,0.06072916666666667
S087,AFz,0.0640625,0.0578125
S087,AF4,0.066875,0.059166666666666666
S087,AF8,0.0678125,0.05677083333333333
S087,F7,0.06572916666666667,0.06041666666666667
S087,F5,0.06614583333333333,0.059583333333333335
S087,F3,0.0675,0.0609375
S087,F1,0.06552083333333333,0.06114583333333334
S087,Fz,0.0640625,0.0634375
S087,F2,0.06520833333333333,0.059166666666666666
S087,F4,0.06375,0.060208333333333336
S087,F6,0.06552083333333333,0.060208333333333336
S087,F8,0.0678125,0.05708333333333333
S087,FT7,0.06666666666666667,0.059895833333333336
S087,FT8,0.0675,0.060208333333333336
S087,T7,0.06552083333333333,0.06010416666666667
S087,T8,0.0646875,0.059479166666666666
S087,T9,0.06520833333333333,0.06302083333333333
S087,T10,0.06635416666666667,0.0590625
S087,TP7,0.06645833333333333,0.06114583333333334
S087,TP8,0.06552083333333333,0.058229166666666665
S087,P7,0.066875,0.05677083333333333
S087,P5,0.06770833333333333,0.055625
S087,P3,0.06489583333333333,0.05479166666666667
S087,P1,0.06375,0.055
S087,Pz,0.06697916666666667,0.05520833333333333
S087,P2,0.065625,0.05458333333333333
S087,P4,0.0665625,0.05385416666666667
S087,P6,0.06666666666666667,0.05375
S087,P8,0.06770833333333333,0.05416666666666667
S087,PO7,0.065625,0.053020833333333336
S087,PO3,0.06427083333333333,0.05364583333333333
S087,POz,0.06552083333333333,0.049479166666666664
S087,PO4,0.0659375,0.05197916666666667
S087,PO8,0.06489583333333333,0.051458333333333335
S087,O1,0.0675,0.049479166666666664
S087,Oz,0.06614583333333333,0.04833333333333333
S087,O2,0.068125,0.0475
S087,Iz,0.06354166666666666,0.05229166666666667
S088,FC5,0.064375,0.06604166666666667
S088,FC3,0.06604166666666667,0.0653125
S088,FC1,0.06625,0.065
S088,FCz,0.06677083333333333,0.06625
S088,FC2,0.066875,0.065
S088,FC4,0.0659375,0.06572916666666667
S088,FC6,0.06635416666666667,0.06260416666666667
S088,C5,0.06958333333333333,0.06291666666666666
S088,C3,0.06635416666666667,0.065625
S088,C1,0.06708333333333333,0.06302083333333333
S088,Cz,0.06572916666666667,0.06572916666666667
S088,C2,0.06625,0.0625
S088,C4,0.0628125,0.06395833333333334
S088,C6,0.06635416666666667,0.06510416666666667
S088,CP5,0.06708333333333333,0.06291666666666666
S088,CP3,0.06458333333333334,0.06395833333333334
S088,CP1,0.06489583333333333,0.06416666666666666
S088,CPz,0.06697916666666667,0.0653125
S088,CP2,0.06739583333333334,0.06572916666666667
S088,CP4,0.06458333333333334,0.065
S088,CP6,0.06177083333333333,0.06541666666666666
S088,Fp1,0.0584375,0.06583333333333333
S088,Fpz,0.0665625,0.06510416666666667
S088,Fp2,0.06614583333333333,0.06541666666666666
S088,AF7,0.06583333333333333,0.06395833333333334
S088,AF3,0.0665625,0.06229166666666667
S088,AFz,0.06375,0.06395833333333334
S088,AF4,0.061875,0.06645833333333333
S088,AF8,0.0646875,0.06635416666666667
S088,F7,0.06625,0.06427083333333333
S088,F5,0.0659375,0.06385416666666667
S088,F3,0.06385416666666667,0.06614583333333333
S088,F1,0.064375,0.06489583333333333
S088,Fz,0.06520833333333333,0.0634375
S088,F2,0.063125,0.0621875
S088,F4,0.06802083333333334,0.06625
S088,F6,0.0646875,0.0634375
S088,F8,0.066875,0.06572916666666667
S088,FT7,0.06760416666666667,0.06322916666666667
S088,FT8,0.0665625,0.06510416666666667
S088,T7,0.0659375,0.06354166666666666
S088,T8,0.0653125,0.06458333333333334
S088,T9,0.0640625,0.06208333333333333
S088,T10,0.06427083333333333,0.0659375
S088,TP7,0.06614583333333333,0.06197916666666667
S088,TP8,0.06489583333333333,0.06572916666666667
S088,P7,0.064375,0.06239583333333333
S088,P5,0.06625,0.06489583333333333
S088,P3,0.06479166666666666,0.06385416666666667
S088,P1,0.06541666666666666,0.06541666666666666
S088,Pz,0.06489583333333333,0.06260416666666667
S088,P2,0.065,0.0659375
S088,P4,0.06520833333333333,0.06604166666666667
S088,P6,0.0653125,0.06552083333333333
S088,P8,0.06635416666666667,0.06635416666666667
S088,PO7,0.06635416666666667,0.06114583333333334
S088,PO3,0.06458333333333334,0.06302083333333333
S088,POz,0.06604166666666667,0.061875
S088,PO4,0.06520833333333333,0.06583333333333333
S088,PO8,0.06375,0.06614583333333333
S088,O1,0.0665625,0.06364583333333333
S088,Oz,0.06583333333333333,0.06447916666666667
S088,O2,0.06427083333333333,0.065
S088,Iz,0.0646875,0.06458333333333334
S089,FC5,0.06583333333333333,0.06041666666666667
S089,FC3,0.06427083333333333,0.060520833333333336
S089,FC1,0.06458333333333334,0.060208333333333336
S089,FCz,0.06291666666666666,0.059375
S089,FC2,0.06229166666666667,0.06135416666666667
S089,FC4,0.06520833333333333,0.06197916666666667
S089,FC6,0.06635416666666667,0.06270833333333334
S089,C5,0.06479166666666666,0.0628125
S089,C3,0.06510416666666667,0.06104166666666667
S089,C1,0.06510416666666667,0.06010416666666667
S089,Cz,0.065,0.059479166666666666
S089,C2,0.06583333333333333,0.061875
S089,C4,0.0640625,0.06104166666666667
S089,C6,0.06375,0.060520833333333336
S089,CP5,0.06666666666666667,0.0603125
S089,CP3,0.06520833333333333,0.059375
S089,CP1,0.06635416666666667,0.05875
S089,CPz,0.06666666666666667,0.058020833333333334
S089,CP2,0.06697916666666667,0.059375
S089,CP4,0.06395833333333334,0.0578125
S089,CP6,0.064375,0.06166666666666667
S089,Fp1,0.06458333333333334,0.06260416666666667
S089,Fpz,0.06489583333333333,0.06208333333333333
S089,Fp2,0.06520833333333333,0.06239583333333333
S089,AF7,0.06385416666666667,0.06364583333333333
S089,AF3,0.06229166666666667,0.060625
S089,AFz,0.06208333333333333,0.0628125
S089,AF4,0.06427083333333333,0.065
S089,AF8,0.06864583333333334,0.0634375
S089,F7,0.0659375,0.06114583333333334
S089,F5,0.06635416666666667,0.0621875
S089,F3,0.061875,0.06260416666666667
S089,F1,0.06541666666666666,0.058541666666666665
S089,Fz,0.06114583333333334,0.0584375
S089,F2,0.0603125,0.06229166666666667
S089,F4,0.060833333333333336,0.06208333333333333
S089,F6,0.06552083333333333,0.06239583333333333
S089,F8,0.06541666666666666,0.06125
S089,FT7,0.0665625,0.0634375
S089,FT8,0.06447916666666667,0.06395833333333334
S089,T7,0.065625,0.0621875
S089,T8,0.0653125,0.06229166666666667
S089,T9,0.06552083333333333,0.06197916666666667
S089,T10,0.06489583333333333,0.064375
S089,TP7,0.06520833333333333,0.06458333333333334
S089,TP8,0.06614583333333333,0.06145833333333333
S089,P7,0.066875,0.06208333333333333
S089,P5,0.06708333333333333,0.058958333333333335
S089,P3,0.06583333333333333,0.058333333333333334
S089,P1,0.06635416666666667,0.057291666666666664
S089,Pz,0.06572916666666667,0.056979166666666664
S089,P2,0.0671875,0.05583333333333333
S089,P4,0.0675,0.05604166666666666
S089,P6,0.06552083333333333,0.056666666666666664
S089,P8,0.06541666666666666,0.058645833333333335
S089,PO7,0.06947916666666666,0.059583333333333335
S089,PO3,0.06708333333333333,0.056666666666666664
S089,POz,0.06625,0.05354166666666667
S089,PO4,0.06677083333333333,0.0540625
S089,PO8,0.06583333333333333,0.05447916666666667
S089,O1,0.0684375,0.0559375
S089,Oz,0.06791666666666667,0.0559375
S089,O2,0.06885416666666666,0.05364583333333333
S089,Iz,0.06520833333333333,0.0621875
S090,FC5,0.06416666666666666,0.060625
S090,FC3,0.06458333333333334,0.0621875
S090,FC1,0.0628125,0.060208333333333336
S090,FCz,0.06239583333333333,0.058541666666666665
S090,FC2,0.06177083333333333,0.06125
S090,FC4,0.06333333333333334,0.06145833333333333
S090,FC6,0.0634375,0.059583333333333335
S090,C5,0.0678125,0.0615625
S090,C3,0.06635416666666667,0.057604166666666665
S090,C1,0.063125,0.058541666666666665
S090,Cz,0.06072916666666667,0.06041666666666667
S090,C2,0.0646875,0.0590625
S090,C4,0.06354166666666666,0.059270833333333335
S090,C6,0.06416666666666666,0.060625
S090,CP5,0.06447916666666667,0.060833333333333336
S090,CP3,0.06291666666666666,0.05875
S090,CP1,0.06114583333333334,0.05541666666666667
S090,CPz,0.06489583333333333,0.05875
S090,CP2,0.06260416666666667,0.058333333333333334
S090,CP4,0.06604166666666667,0.058229166666666665
S090,CP6,0.065625,0.058541666666666665
S090,Fp1,0.05375,0.059479166666666666
S090,Fpz,0.05197916666666667,0.05875
S090,Fp2,0.0540625,0.0590625
S090,AF7,0.0571875,0.06302083333333333
S090,AF3,0.058541666666666665,0.0609375
S090,AFz,0.06541666666666666,0.0575
S090,AF4,0.06645833333333333,0.0584375
S090,AF8,0.05229166666666667,0.06041666666666667
S090,F7,0.06510416666666667,0.060625
S090,F5,0.06416666666666666,0.06104166666666667
S090,F3,0.06458333333333334,0.06072916666666667
S090,F1,0.064375,0.056354166666666664
S090,Fz,0.06447916666666667,0.059479166666666666
S090,F2,0.059895833333333336,0.057291666666666664
S090,F4,0.060833333333333336,0.059479166666666666
S090,F6,0.0640625,0.0590625
S090,F8,0.06197916666666667,0.0621875
S090,FT7,0.06625,0.06322916666666667
S090,FT8,0.06447916666666667,0.06104166666666667
S090,T7,0.06739583333333334,0.058958333333333335
S090,T8,0.06541666666666666,0.06145833333333333
S090,T9,0.065625,0.06489583333333333
S090,T10,0.0653125,0.060208333333333336
S090,TP7,0.06625,0.066875
S090,TP8,0.0628125,0.06270833333333334
S090,P7,0.0653125,0.058020833333333334
S090,P5,0.0665625,0.05645833333333333
S090,P3,0.0628125,0.0559375
S090,P1,0.06177083333333333,0.05364583333333333
S090,Pz,0.065625,0.055625
S090,P2,0.06541666666666666,0.05385416666666667
S090,P4,0.06541666666666666,0.0546875
S090,P6,0.0659375,0.055625
S090,P8,0.0659375,0.05677083333333333
S090,PO7,0.06645833333333333,0.053125
S090,PO3,0.065625,0.051458333333333335
S090,POz,0.06510416666666667,0.05322916666666667
S090,PO4,0.0634375,0.05333333333333334
S090,PO8,0.0640625,0.051770833333333335
S090,O1,0.06458333333333334,0.050833333333333335
S090,Oz,0.06510416666666667,0.050625
S090,O2,0.065625,0.0509375
S090,Iz,0.065625,0.05364583333333333
S091,FC5,0.06416666666666666,0.059583333333333335
S091,FC3,0.06552083333333333,0.05677083333333333
S091,FC1,0.065,0.05739583333333333
S091,FCz,0.06635416666666667,0.05875
S091,FC2,0.0659375,0.057604166666666665
S091,FC4,0.06552083333333333,0.058125
S091,FC6,0.06510416666666667,0.059375
S091,C5,0.06510416666666667,0.059895833333333336
S091,C3,0.06791666666666667,0.059895833333333336
S091,C1,0.06552083333333333,0.058958333333333335
S091,Cz,0.06427083333333333,0.058854166666666666
S091,C2,0.06572916666666667,0.06135416666666667
S091,C4,0.06708333333333333,0.057916666666666665
S091,C6,0.06635416666666667,0.0584375
S091,CP5,0.06479166666666666,0.0590625
S091,CP3,0.06489583333333333,0.057604166666666665
S091,CP1,0.06666666666666667,0.05739583333333333
S091,CPz,0.06760416666666667,0.05604166666666666
S091,CP2,0.0653125,0.058854166666666666
S091,CP4,0.06697916666666667,0.057916666666666665
S091,CP6,0.06395833333333334,0.05447916666666667
S091,Fp1,0.06447916666666667,0.05625
S091,Fpz,0.06791666666666667,0.06041666666666667
S091,Fp2,0.06427083333333333,0.05979166666666667
S091,AF7,0.06625,0.06125
S091,AF3,0.0675,0.058020833333333334
S091,AFz,0.0675,0.057291666666666664
S091,AF4,0.06770833333333333,0.05739583333333333
S091,AF8,0.06739583333333334,0.057916666666666665
S091,F7,0.06385416666666667,0.06041666666666667
S091,F5,0.06354166666666666,0.06010416666666667
S091,F3,0.065625,0.056979166666666664
S091,F1,0.06625,0.057916666666666665
S091,Fz,0.06645833333333333,0.058229166666666665
S091,F2,0.06395833333333334,0.058125
S091,F4,0.06666666666666667,0.057708333333333334
S091,F6,0.06708333333333333,0.0575
S091,F8,0.06520833333333333,0.060833333333333336
S091,FT7,0.0671875,0.06041666666666667
S091,FT8,0.0653125,0.059479166666666666
S091,T7,0.06635416666666667,0.0621875
S091,T8,0.06666666666666667,0.06302083333333333
S091,T9,0.0621875,0.064375
S091,T10,0.06291666666666666,0.06229166666666667
S091,TP7,0.064375,0.057291666666666664
S091,TP8,0.0646875,0.056875
S091,P7,0.06510416666666667,0.05489583333333333
S091,P5,0.06572916666666667,0.05541666666666667
S091,P3,0.06541666666666666,0.05510416666666667
S091,P1,0.06541666666666666,0.05552083333333333
S091,Pz,0.0653125,0.05395833333333333
S091,P2,0.0653125,0.05708333333333333
S091,P4,0.0634375,0.05125
S091,P6,0.06364583333333333,0.048541666666666664
S091,P8,0.0621875,0.04739583333333333
S091,PO7,0.06614583333333333,0.0521875
S091,PO3,0.064375,0.052708333333333336
S091,POz,0.06520833333333333,0.051666666666666666
S091,PO4,0.0628125,0.048854166666666664
S091,PO8,0.06260416666666667,0.042291666666666665
S091,O1,0.06489583333333333,0.04572916666666667
S091,Oz,0.06552083333333333,0.0459375
S091,O2,0.06625,0.044895833333333336
S091,Iz,0.06395833333333334,0.04895833333333333
S092,FC5,0.06604166666666667,0.059375
S092,FC3,0.06385416666666667,0.057604166666666665
S092,FC1,0.066875,0.058541666666666665
S092,FCz,0.0653125,0.05677083333333333
S092,FC2,0.06520833333333333,0.05479166666666667
S092,FC4,0.06458333333333334,0.055625
S092,FC6,0.06385416666666667,0.0575
S092,C5,0.06489583333333333,0.060833333333333336
S092,C3,0.0646875,0.05875
S092,C1,0.06447916666666667,0.056354166666666664
S092,Cz,0.06541666666666666,0.05739583333333333
S092,C2,0.06072916666666667,0.058333333333333334
S092,C4,0.06125,0.05677083333333333
S092,C6,0.06135416666666667,0.0565625
S092,CP5,0.0646875,0.06166666666666667
S092,CP3,0.06416666666666666,0.0559375
S092,CP1,0.065,0.056666666666666664
S092,CPz,0.06354166666666666,0.058645833333333335
S092,CP2,0.060625,0.0571875
S092,CP4,0.0625,0.056875
S092,CP6,0.06354166666666666,0.0565625
S092,Fp1,0.064375,0.059479166666666666
S092,Fpz,0.06645833333333333,0.05645833333333333
S092,Fp2,0.0678125,0.053020833333333336
S092,AF7,0.066875,0.061875
S092,AF3,0.06395833333333334,0.06072916666666667
S092,AFz,0.06458333333333334,0.054375
S092,AF4,0.0634375,0.05395833333333333
S092,AF8,0.0625,0.05447916666666667
S092,F7,0.06666666666666667,0.06125
S092,F5,0.0646875,0.0603125
S092,F3,0.06229166666666667,0.05625
S092,F1,0.06635416666666667,0.05572916666666667
S092,Fz,0.06510416666666667,0.05510416666666667
S092,F2,0.06385416666666667,0.054375
S092,F4,0.06729166666666667,0.05541666666666667
S092,F6,0.06697916666666667,0.05354166666666667
S092,F8,0.0640625,0.0559375
S092,FT7,0.06541666666666666,0.060520833333333336
S092,FT8,0.06333333333333334,0.05291666666666667
S092,T7,0.06822916666666666,0.06489583333333333
S092,T8,0.06375,0.0571875
S092,T9,0.0671875,0.0584375
S092,T10,0.06197916666666667,0.05479166666666667
S092,TP7,0.06729166666666667,0.06041666666666667
S092,TP8,0.06291666666666666,0.058958333333333335
S092,P7,0.06739583333333334,0.06
S092,P5,0.06489583333333333,0.059583333333333335
S092,P3,0.0640625,0.0578125
S092,P1,0.0653125,0.05395833333333333
S092,Pz,0.064375,0.05364583333333333
S092,P2,0.0640625,0.050208333333333334
S092,P4,0.06104166666666667,0.050833333333333335
S092,P6,0.060625,0.05
S092,P8,0.0628125,0.05510416666666667
S092,PO7,0.0678125,0.06104166666666667
S092,PO3,0.06541666666666666,0.0553125
S092,POz,0.06541666666666666,0.05395833333333333
S092,PO4,0.06229166666666667,0.051041666666666666
S092,PO8,0.0671875,0.050729166666666665
S092,O1,0.0678125,0.05739583333333333
S092,Oz,0.06666666666666667,0.06
S092,O2,0.06697916666666667,0.0528125
S092,Iz,0.065625,0.06197916666666667
S093,FC5,0.065,0.05447916666666667
S093,FC3,0.06145833333333333,0.05375
S093,FC1,0.06260416666666667,0.056979166666666664
S093,FCz,0.063125,0.054375
S093,FC2,0.0621875,0.05520833333333333
S093,FC4,0.06364583333333333,0.05364583333333333
S093,FC6,0.06447916666666667,0.057604166666666665
S093,C5,0.0603125,0.05677083333333333
S093,C3,0.06177083333333333,0.0565625
S093,C1,0.06385416666666667,0.05604166666666666
S093,Cz,0.064375,0.05572916666666667
S093,C2,0.0621875,0.05520833333333333
S093,C4,0.057708333333333334,0.0528125
S093,C6,0.058854166666666666,0.05479166666666667
S093,CP5,0.06114583333333334,0.056666666666666664
S093,CP3,0.06270833333333334,0.05541666666666667
S093,CP1,0.0640625,0.05427083333333333
S093,CPz,0.06208333333333333,0.055
S093,CP2,0.06166666666666667,0.06
S093,CP4,0.058958333333333335,0.058645833333333335
S093,CP6,0.0603125,0.05739583333333333
S093,Fp1,0.063125,0.058229166666666665
S093,Fpz,0.063125,0.058125
S093,Fp2,0.06427083333333333,0.057604166666666665
S093,AF7,0.06385416666666667,0.05625
S093,AF3,0.06541666666666666,0.057291666666666664
S093,AFz,0.065,0.057708333333333334
S093,AF4,0.06479166666666666,0.05614583333333333
S093,AF8,0.06447916666666667,0.058229166666666665
S093,F7,0.06458333333333334,0.057604166666666665
S093,F5,0.06479166666666666,0.05510416666666667
S093,F3,0.064375,0.058020833333333334
S093,F1,0.06458333333333334,0.0571875
S093,Fz,0.06583333333333333,0.058229166666666665
S093,F2,0.06385416666666667,0.05510416666666667
S093,F4,0.06364583333333333,0.05614583333333333
S093,F6,0.065625,0.0534375
S093,F8,0.06520833333333333,0.05322916666666667
S093,FT7,0.065,0.057916666666666665
S093,FT8,0.065625,0.056666666666666664
S093,T7,0.06177083333333333,0.059166666666666666
S093,T8,0.06385416666666667,0.0575
S093,T9,0.06416666666666666,0.059479166666666666
S093,T10,0.0628125,0.05979166666666667
S093,TP7,0.06416666666666666,0.059270833333333335
S093,TP8,0.063125,0.06041666666666667
S093,P7,0.06385416666666667,0.0590625
S093,P5,0.06208333333333333,0.0553125
S093,P3,0.06458333333333334,0.05427083333333333
S093,P1,0.06364583333333333,0.055
S093,Pz,0.0634375,0.05677083333333333
S093,P2,0.06072916666666667,0.05677083333333333
S093,P4,0.06166666666666667,0.058229166666666665
S093,P6,0.06239583333333333,0.0609375
S093,P8,0.0628125,0.0609375
S093,PO7,0.0659375,0.056354166666666664
S093,PO3,0.06479166666666666,0.05520833333333333
S093,POz,0.06354166666666666,0.0584375
S093,PO4,0.0634375,0.060625
S093,PO8,0.0646875,0.06114583333333334
S093,O1,0.06385416666666667,0.0559375
S093,Oz,0.06416666666666666,0.05739583333333333
S093,O2,0.0640625,0.05572916666666667
S093,Iz,0.06541666666666666,0.06114583333333334
S094,FC5,0.06583333333333333,0.06333333333333334
S094,FC3,0.06239583333333333,0.06520833333333333
S094,FC1,0.06572916666666667,0.0625
S094,FCz,0.06135416666666667,0.06333333333333334
S094,FC2,0.06416666666666666,0.06177083333333333
S094,FC4,0.06427083333333333,0.06322916666666667
S094,FC6,0.0653125,0.06145833333333333
S094,C5,0.06760416666666667,0.06302083333333333
S094,C3,0.06572916666666667,0.06447916666666667
S094,C1,0.06427083333333333,0.0634375
S094,Cz,0.06416666666666666,0.0625
S094,C2,0.06625,0.06260416666666667
S094,C4,0.066875,0.0640625
S094,C6,0.064375,0.06416666666666666
S094,CP5,0.06510416666666667,0.06520833333333333
S094,CP3,0.0659375,0.0634375
S094,CP1,0.069375,0.06458333333333334
S094,CPz,0.06635416666666667,0.0634375
S094,CP2,0.06614583333333333,0.06739583333333334
S094,CP4,0.06520833333333333,0.06416666666666666
S094,CP6,0.06697916666666667,0.0621875
S094,Fp1,0.06791666666666667,0.06572916666666667
S094,Fpz,0.06364583333333333,0.065625
S094,Fp2,0.06489583333333333,0.06364583333333333
S094,AF7,0.06604166666666667,0.06333333333333334
S094,AF3,0.06552083333333333,0.06458333333333334
S094,AFz,0.0653125,0.06208333333333333
S094,AF4,0.06520833333333333,0.06427083333333333
S094,AF8,0.06375,0.06479166666666666
S094,F7,0.064375,0.065625
S094,F5,0.06197916666666667,0.06322916666666667
S094,F3,0.06177083333333333,0.06385416666666667
S094,F1,0.06302083333333333,0.06354166666666666
S094,Fz,0.06302083333333333,0.06208333333333333
S094,F2,0.06291666666666666,0.06135416666666667
S094,F4,0.06427083333333333,0.063125
S094,F6,0.0653125,0.06239583333333333
S094,F8,0.06447916666666667,0.063125
S094,FT7,0.06322916666666667,0.06197916666666667
S094,FT8,0.0659375,0.0653125
S094,T7,0.0665625,0.06416666666666666
S094,T8,0.06739583333333334,0.064375
S094,T9,0.0609375,0.06260416666666667
S094,T10,0.06322916666666667,0.06875
S094,TP7,0.0659375,0.06489583333333333
S094,TP8,0.06395833333333334,0.06072916666666667
S094,P7,0.06635416666666667,0.06197916666666667
S094,P5,0.0634375,0.06208333333333333
S094,P3,0.06854166666666667,0.06229166666666667
S094,P1,0.06729166666666667,0.0653125
S094,Pz,0.06802083333333334,0.06510416666666667
S094,P2,0.06635416666666667,0.06614583333333333
S094,P4,0.06708333333333333,0.0646875
S094,P6,0.0684375,0.063125
S094,P8,0.06572916666666667,0.06395833333333334
S094,PO7,0.06572916666666667,0.06364583333333333
S094,PO3,0.06354166666666666,0.0628125
S094,POz,0.06583333333333333,0.06177083333333333
S094,PO4,0.0675,0.0628125
S094,PO8,0.06354166666666666,0.06364583333333333
S094,O1,0.065625,0.06322916666666667
S094,Oz,0.06416666666666666,0.0646875
S094,O2,0.0653125,0.06302083333333333
S094,Iz,0.06572916666666667,0.0628125
S095,FC5,0.0634375,0.06385416666666667
S095,FC3,0.06604166666666667,0.060208333333333336
S095,FC1,0.0653125,0.06197916666666667
S095,FCz,0.06604166666666667,0.06072916666666667
S095,FC2,0.06541666666666666,0.0621875
S095,FC4,0.06666666666666667,0.06302083333333333
S095,FC6,0.06625,0.06125
S095,C5,0.0646875,0.0628125
S095,C3,0.06447916666666667,0.06510416666666667
S095,C1,0.06614583333333333,0.06
S095,Cz,0.06572916666666667,0.06458333333333334
S095,C2,0.06572916666666667,0.06510416666666667
S095,C4,0.064375,0.05979166666666667
S095,C6,0.06583333333333333,0.0628125
S095,CP5,0.06458333333333334,0.06291666666666666
S095,CP3,0.06666666666666667,0.06177083333333333
S095,CP1,0.06229166666666667,0.06135416666666667
S095,CPz,0.06447916666666667,0.059895833333333336
S095,CP2,0.06395833333333334,0.059270833333333335
S095,CP4,0.06677083333333333,0.060520833333333336
S095,CP6,0.07041666666666667,0.060833333333333336
S095,Fp1,0.06666666666666667,0.06447916666666667
S095,Fpz,0.06802083333333334,0.06552083333333333
S095,Fp2,0.06666666666666667,0.06572916666666667
S095,AF7,0.06708333333333333,0.06333333333333334
S095,AF3,0.06833333333333333,0.06229166666666667
S095,AFz,0.06916666666666667,0.06333333333333334
S095,AF4,0.06510416666666667,0.061875
S095,AF8,0.06427083333333333,0.06229166666666667
S095,F7,0.06614583333333333,0.06427083333333333
S095,F5,0.06729166666666667,0.064375
S095,F3,0.06489583333333333,0.06197916666666667
S095,F1,0.0653125,0.06395833333333334
S095,Fz,0.064375,0.06145833333333333
S095,F2,0.06708333333333333,0.0609375
S095,F4,0.06708333333333333,0.06322916666666667
S095,F6,0.064375,0.06166666666666667
S095,F8,0.06822916666666666,0.06260416666666667
S095,FT7,0.06625,0.06364583333333333
S095,FT8,0.06583333333333333,0.06145833333333333
S095,T7,0.06708333333333333,0.06239583333333333
S095,T8,0.065625,0.0646875
S095,T9,0.06635416666666667,0.0634375
S095,T10,0.06604166666666667,0.06208333333333333
S095,TP7,0.06875,0.06572916666666667
S095,TP8,0.06520833333333333,0.06291666666666666
S095,P7,0.065,0.06177083333333333
S095,P5,0.0675,0.0621875
S095,P3,0.06489583333333333,0.06041666666666667
S095,P1,0.06885416666666666,0.06041666666666667
